contig	contig_length	window	FR-Run	FR-Par	FR-Lez	CN-Lia	CN-Bei	FR-Cor	ES-Bar	DE-Jen	DE-Dos	JP-Tok	JP-Sap	CN-Shi	US-Wis	US-Wat	CN-Nin	US-Sok	US-Sdi	US-Nca	US-Haw	US-Col	BR-Pal	IT-Tre	US-CAOx	US-WIOr	JP-Hok	DE-Jen2	JP-Kan	FR-Lez2	IT-Tre2
NW_023496800.1	25589241	10	0.016592230872347694	0.01799069769911711	0.01784685119200158	0.019216975438771582	0.01936920776532921	0.017391993777448104	0.017472640677151357	0.017851763376489374	0.017873459136442334	0.020042940465744695	0.01942517218855973	0.01928462042332955	0.01771113172763285	0.018517919478986986	0.022578672696613494	0.017583425799471735	0.017726602586543076	0.01743452815805292	0.01678620875640039	0.018295140344658338	0.017189542435417954	0.017912857224349252	0.018871699428442846	0.018747363628398888	0.019382893190738694	0.01844905482177351	0.01973153043833486	0.018268188783221624	0.01774449371432568
NW_023496800.1	25589241	11	0.017354480234039047	0.01915088895043338	0.018770006745618982	0.02068572563500719	0.020367795359045596	0.01864979661920688	0.018356416426535252	0.01871988229213226	0.018857798061023227	0.02134091527445294	0.020367110587470556	0.020601433401929697	0.018463115607903993	0.01899895344086387	0.0241511073260399	0.01832219535800989	0.017949701060492644	0.017911312796358134	0.017444305259811558	0.01886119058540122	0.01750202079561413	0.018828359131240414	0.019273582428406592	0.019353108960935023	0.02069817437849103	0.019427250511074762	0.02073253104140331	0.019143930460372667	0.018756250203246158
NW_023496800.1	25589241	12	0.019901457605219233	0.02173098237475995	0.021437780615905722	0.02269777355166217	0.022706525516006926	0.021128082153093943	0.021271984522249446	0.021288172407212775	0.021675046780115677	0.023491816087812784	0.02291983497277825	0.022563713163111548	0.02051089998602954	0.021300106307652493	0.025219745384415338	0.020345355951639083	0.020068560328106298	0.02015680053375657	0.018558713081301526	0.020811535588719395	0.01984215281517928	0.021403404907273355	0.021394626025408536	0.021386251762498677	0.022993377060201454	0.022294876942751406	0.02322542045691255	0.02182432323479109	0.02132809759464051
NW_023496800.1	25589241	13	0.016274614061423207	0.017669568443649426	0.017484208351203498	0.018616705718461118	0.01875090726989114	0.017146046103862802	0.01709724293933397	0.01733968952137337	0.01752743850824467	0.019702189832544712	0.018958630460465822	0.018599281577189663	0.01729765197958694	0.017590020291507916	0.022588617872826698	0.016750186692551648	0.016688304347613973	0.016776482910125262	0.014551722699138866	0.017156442354990264	0.016613531115277923	0.017413159780114835	0.0176987097965879	0.018233424194863686	0.01873994259358694	0.01844184222885946	0.01919503299343569	0.017893464864757905	0.017524229548186655
NW_023496800.1	25589241	14	0.019601021304377568	0.021222578210968738	0.021176673735487313	0.022238384426108756	0.022805172541177383	0.020699427669024727	0.02051762720465517	0.020800983754322027	0.021188092070507418	0.022987777177148044	0.022644195716278147	0.022515964726228323	0.021186251792091756	0.021255436800184026	0.02520968288020875	0.020208427620677347	0.02079456842064967	0.020519865757432185	0.018908897704908043	0.020600947860212732	0.020198339547461426	0.020808198299981387	0.02180862283269714	0.021770017344672016	0.02255348094936609	0.021656872338513652	0.022722892754064198	0.021301551462218283	0.020735297454514457
NW_023496800.1	25589241	15	0.022193657879849917	0.023867502554322625	0.023773963602010284	0.02552752489416054	0.02535472532487706	0.02297111119813691	0.023102568690451734	0.02362137485460386	0.023720519267679027	0.026497078574065313	0.025454774545535727	0.025381249912908646	0.023374684059050858	0.024194634450013505	0.0288370428950887	0.022966266774749295	0.02290572057298581	0.023332105399281364	0.021681587939116904	0.02276917813577604	0.022065298439909266	0.023469992075134512	0.023684124474863656	0.023954170198045344	0.025553131365510684	0.024392515692640258	0.025817019560692697	0.02384383556403501	0.02316164391670394
NW_023496800.1	25589241	16	0.019488091075811228	0.020823776168454922	0.020827243502101026	0.022764825510431564	0.022519676475006162	0.020285137042523962	0.0200519643226505	0.020789237289195624	0.020973370028741653	0.02324710694671167	0.022909660369493833	0.02274216333505522	0.020972231393119503	0.02114635202167499	0.02603033313644552	0.02043304844664806	0.020304555108270006	0.020676310058601807	0.019067049271385104	0.020834858203403448	0.019961440829288263	0.020503008752080148	0.02153011512102398	0.021513073247268567	0.022648995835022796	0.02103521645403465	0.022914956479703756	0.02063515278547769	0.020461682574143252
NW_023496800.1	25589241	17	0.019225124876331382	0.020748728451351842	0.02058440699479344	0.022077420420986066	0.02243329355274032	0.019927559425086915	0.019496250971095395	0.020826654735579393	0.020576633621944805	0.02303876976441268	0.022460155922192096	0.022122837433067744	0.020732113559357657	0.020966556913502833	0.025179397356382496	0.019779991779328016	0.02017375726107499	0.020491546822951182	0.018809318455492257	0.020607309547005306	0.019757270979332817	0.01987907783298381	0.02131630289015333	0.02160725989412522	0.022540279344871253	0.02110786741076018	0.022508931730225928	0.02057617947587055	0.019920342046361304
NW_023496800.1	25589241	18	0.018474536856151594	0.020409331302012876	0.02007267556555388	0.021508385020751003	0.02166114880667537	0.019232069439876934	0.01924228497492016	0.020112387644052307	0.020010940712719964	0.02252209788862146	0.02155932535601853	0.021482480012286632	0.020609703273794255	0.02044912297287607	0.024609193245878395	0.019361291563228945	0.019844660808546292	0.02032727275827128	0.018290130319170126	0.0204414730634045	0.01947654588951177	0.019455623425932767	0.02102650546637822	0.021192492851404406	0.02182796515857356	0.0206142253443052	0.021923324824012862	0.019999335587918186	0.01938994453064653
NW_023496800.1	25589241	19	0.017407370831856565	0.01941483090886017	0.019176858961785077	0.020893872815453546	0.020996565319097826	0.018699257758522755	0.018486835896649116	0.01928145680613476	0.019303268182427714	0.02168339138898858	0.021147849744880803	0.021080704206413014	0.019733145027812683	0.01989342228710544	0.024618336459267656	0.019002085777870353	0.018901037537205068	0.01946879383827009	0.017570544563772432	0.019754340449687015	0.01887863041985207	0.01883075668874316	0.020205918326935458	0.020200779346245833	0.02097145863348167	0.019752967984540362	0.021170427001600083	0.019306323053784227	0.01887865943807876
NW_023496800.1	25589241	20	0.017963815265042555	0.0215560391759179	0.0213069612847868	0.023158142333969508	0.023363218462189177	0.02066178743204272	0.020602440931438152	0.02144512383107794	0.021328957258556578	0.023759634703046355	0.023421995646631985	0.023174601767594453	0.021823532526590406	0.021706807526584444	0.02549209552701429	0.020766968618594835	0.02068115732487909	0.021524744388870535	0.019223026060345868	0.021823009460822575	0.021167469237144593	0.020676094554941286	0.022296925035073363	0.021876833763940323	0.023323834409702954	0.02181285670338134	0.02337645220151582	0.021461019229406634	0.02091234324039812
NW_023496800.1	25589241	21	0.016798158660805963	0.020307968973118783	0.020215049718873477	0.022276393998415352	0.022412111019698942	0.019493927285146966	0.01984974782773076	0.020139494370459615	0.02005620057797123	0.02294479675372025	0.022393795639846035	0.022029638361067642	0.02070657646986763	0.02088655355551809	0.025095592956206305	0.019720528042061793	0.01931487373253742	0.020349757495652605	0.018325743811063413	0.020759528472501104	0.020013710325529545	0.019852293899549366	0.02073524240237698	0.021128635039995593	0.022380194308256614	0.020546197631581456	0.022569929148330403	0.0201042015458653	0.019719755678920186
NW_023496800.1	25589241	22	0.016284760817481172	0.02107134159559697	0.020597073862125316	0.022307563335528937	0.022468363013714465	0.020081973089323205	0.02018260120080679	0.020799330695100173	0.0207817530981898	0.02319170066739681	0.022398738079771805	0.022349809234402294	0.02082970731781788	0.021149534489988152	0.025472811845295255	0.01995270605735969	0.019781257939746128	0.020384603324645964	0.018805498193736433	0.020785194738152046	0.02047344912943535	0.019969278801275542	0.021283477187227257	0.02133181265956606	0.022523339173079863	0.021032143304668172	0.022650948340256622	0.020613141287391137	0.020036815046704175
NW_023496800.1	25589241	23	0.01722428809245077	0.020158413352926886	0.01985795601163669	0.021558988807780993	0.021582041084342828	0.01950783074415257	0.019477261320529148	0.020008400919507854	0.020268623563791915	0.022465091423937725	0.021559943743402223	0.02141471098546167	0.02006793186435072	0.02049877003378236	0.024780333072093954	0.019509542842640875	0.019177441308102745	0.019748943014483503	0.017246757733879386	0.020132776507824735	0.019586757500174502	0.01948558027159615	0.0207276584067625	0.02040243465735314	0.021816731027983132	0.020619191482023586	0.02184615797910471	0.019822498610543582	0.01934910897719131
NW_023496800.1	25589241	24	0.019472869659082983	0.021267346822697927	0.020973034359706873	0.0224183041486285	0.0226971997719261	0.02051699158286324	0.020146787998232024	0.021177650601072774	0.021214491831680334	0.023358577528879668	0.022665366730600028	0.02263410884040894	0.020945325320945632	0.02143654537355451	0.025865878665485405	0.020423541554607908	0.020028050748186928	0.02055945340989384	0.01801459883094305	0.021019014131100598	0.020795334082627907	0.020471711236001177	0.021437264540349773	0.021408014125165454	0.0228517738857389	0.021911349037775134	0.022845888001452912	0.021035526911461554	0.0204062015615457
NW_023496800.1	25589241	25	0.02196114449169835	0.022965685826494404	0.02252604532044576	0.024501966467641703	0.024681448417007167	0.022380243347524063	0.021881740070641496	0.023137526470887723	0.022718442947728602	0.025590413267179812	0.024753234036207234	0.024602821922850265	0.02254257123688059	0.02328845733100622	0.02816327944176015	0.0221450184471466	0.021790152890974863	0.02229037872882094	0.019725395941100756	0.02265659013471663	0.022756633842105644	0.021965053816523437	0.02293178004021823	0.023298923663919027	0.024697158928273035	0.023643625836398337	0.024837881444948424	0.02277311482197231	0.02191839029362959
NW_023496800.1	25589241	26	0.022198649513799556	0.02327195976915335	0.023060311708205584	0.02479446923550708	0.024934269706489032	0.02276662412136748	0.022233730212337623	0.023379407153468017	0.023356525512365344	0.025637095362912386	0.025071161783057495	0.024966407406814613	0.022919311070012167	0.023442142103433202	0.027699969127296838	0.022305158630991966	0.02202669643360913	0.02254956001832695	0.020030541768503534	0.022852004017612705	0.022959855149119072	0.02250810380369471	0.022679941696817807	0.023377525037599826	0.02505831042177717	0.024085340498727965	0.025314599709759158	0.023204603213816594	0.022397115232459835
NW_023496800.1	25589241	27	0.02444740313543336	0.025906332426777492	0.025582630491396117	0.02723303461223368	0.02733690540778144	0.025063039025403643	0.02483700345644954	0.026115454689949157	0.02573598414653571	0.028024266628803435	0.027541134508799716	0.027402672683982283	0.025434977686385533	0.025652265938441575	0.030378270317793856	0.024671191553295772	0.024409783873049328	0.024944510230005112	0.02211522203836621	0.025120743969630665	0.025374021081578768	0.025042837682133477	0.024313424408728482	0.02563114098937248	0.027700644778367443	0.026750736894640317	0.027956637984756203	0.0259517621230591	0.025233779378057555
NW_023496800.1	25589241	28	0.017332948033625936	0.01794222724360794	0.01760829596998577	0.01918026324589909	0.019548606611709072	0.017251353490079148	0.01728968170258725	0.01811598638826136	0.017818058961659465	0.020316250905685604	0.01950436458297725	0.018964457906818732	0.01778522278595218	0.018198341740807814	0.023536787993641405	0.017436324108600788	0.017037840275594143	0.0175004006117666	0.01585631981906808	0.017846099646333748	0.017655505513062653	0.017629234178949224	0.017693074026142633	0.018296233183080313	0.019545197079760473	0.01874834904223293	0.019844232864726672	0.017937406879452736	0.017630932956352163
NW_023496800.1	25589241	29	0.021344844807097824	0.02244661429295184	0.021955204356555454	0.023702378258876042	0.023780730057445396	0.021505394372331916	0.021585379293879523	0.022474108143121462	0.02201587275367794	0.024426624570578013	0.023757751371859728	0.023510941976923338	0.021791566599378975	0.022455420467381023	0.026499651280212165	0.021334594924114682	0.020790959356415242	0.021633050577110693	0.017750353826782	0.021810507223959653	0.021818532203876643	0.021553917076032485	0.02111742135981886	0.021933324451549014	0.023732588127920756	0.02329838177188708	0.024069640223806962	0.022044582743566903	0.021331047497755832
NW_023496800.1	25589241	30	0.022839960591464065	0.023797505545304087	0.023499879898946956	0.025372319887152887	0.025541765603418767	0.02307524281180567	0.02284990065583436	0.02415021542352398	0.023537286834889693	0.026049329364876934	0.025518672762499712	0.025534552146605542	0.02328022209527112	0.02425437345047168	0.028285027330981944	0.02263670512107369	0.022695820455926635	0.023044967552270628	0.019293695960630842	0.023206640058789627	0.02342949796171639	0.023115582750645753	0.02208928008698588	0.0235402002978009	0.02562825438880154	0.024724110345393006	0.025855463592340016	0.02343068666445029	0.02279514643826491
NW_023496800.1	25589241	31	0.02148620261792187	0.02258404877203829	0.022054316555000175	0.02430348815431471	0.024574285164579688	0.02182539431944207	0.0216369559323781	0.022685626690081697	0.022365822672534924	0.02513206471996507	0.024329605972341264	0.024285748880311004	0.021988066479051934	0.022991775768127738	0.02725866389874554	0.021566052167599048	0.022173085548791324	0.022086466854130415	0.018596697734840427	0.022138654248824607	0.02202697397089381	0.02167726623978199	0.021177222283844253	0.022668696049697568	0.02441920468285795	0.023247044184904645	0.02453150808360301	0.022159630110833738	0.021588055581907527
NW_023496800.1	25589241	32	0.020081245447717142	0.021188612124227145	0.020868773203040075	0.022667826628281262	0.022714075826131108	0.020565324210068594	0.020526797925970373	0.02150813877305162	0.02123664902102082	0.02342233075267474	0.02284964883198428	0.022623761425062974	0.020772232816884777	0.02161861170628578	0.025319956651347657	0.020538299364557457	0.02069713536034225	0.02081658553450687	0.01703068979157022	0.020972130715296494	0.02075170900514702	0.02063070362921385	0.020661624367663355	0.021425540528676647	0.022709716038869752	0.02232505183381516	0.02308242128209887	0.021201713938756177	0.02071261990662636
NW_023496800.1	25589241	33	0.0212347531826901	0.022094215313783454	0.021818506401779236	0.02438733549977967	0.02443910898979132	0.021250374921893727	0.021160520670512814	0.022122303765526864	0.02197513241048574	0.025025639233595874	0.024333585648181326	0.023959285819070676	0.021970067816700606	0.022981722568059595	0.027070675920544542	0.021873149967409744	0.021075690163726422	0.021646373651287094	0.01804940417381775	0.02228060978057088	0.020823532616634943	0.02113554875132236	0.022321417333543127	0.022737514027881323	0.024466632336960163	0.02267579555434493	0.024368143534939976	0.021696635548202864	0.02123847132076857
NW_023496800.1	25589241	34	0.02061772109036947	0.022304042495999477	0.02201263688122628	0.023762882013289716	0.02392177871974984	0.021268589588282504	0.021439864899792736	0.02255728022528352	0.02187020583693319	0.024809521862429407	0.024030637907922935	0.023641739195400253	0.021392015425786656	0.02246331875129846	0.027495102175138272	0.021676098438053938	0.020717316349800483	0.021365055254380164	0.017398110748314734	0.021817691491010545	0.020531690966008532	0.021340874645382767	0.02251157821745625	0.022365539611954817	0.024136937698583594	0.023109072796131332	0.024029851851856156	0.02178308622684119	0.0216299064284667
NW_023496800.1	25589241	35	0.017352462921899243	0.01901359991280879	0.018806349359366564	0.02021610898777889	0.020419309889220527	0.01821356951650641	0.01826838486709929	0.01920655318529999	0.018865413156860803	0.021196683261977742	0.020409636164179852	0.020231753833663026	0.01840669533151442	0.019379355706700074	0.024085781327282632	0.018434334447080435	0.017077152180147163	0.018076438400637627	0.014505184597971468	0.018918034872874114	0.01770530327272549	0.018383614276170607	0.019793193223417407	0.019187540159947645	0.02045218100835846	0.020117165232874726	0.020627397340860356	0.018862396238622663	0.01827252825180945
NW_023496800.1	25589241	36	0.014780091354294428	0.0171240865565144	0.017054718353996273	0.018395816945961322	0.018382317840243502	0.016365992052459876	0.016520689251503504	0.017200660780379073	0.017064572664522243	0.01927682659911638	0.01846259390663392	0.01834557492905728	0.016919693981259934	0.017374483551834165	0.021587863939004918	0.016864060708121645	0.014346766917927446	0.016196890212637798	0.012919637826931037	0.01694550755608797	0.015833513306569534	0.01680075718316239	0.017903868491795413	0.01774231272517409	0.018375140693621447	0.017936041473964742	0.018726142563265838	0.017021618831918592	0.01663184610857086
NW_023496800.1	25589241	37	0.020592388779416434	0.023571837074239477	0.023344292539019516	0.0255887220668879	0.025660241522367375	0.022073008004056805	0.02264148117978047	0.023671977163292026	0.023453315629329743	0.02636812496536499	0.025773164357866852	0.025653278659912963	0.02358732131942751	0.023975492385184215	0.02833739430200182	0.023579932927821397	0.020421946433152687	0.02254124685872687	0.019185065563659263	0.023270318924831574	0.021947115460222513	0.023110872331630953	0.024143590346409293	0.023975625254947185	0.025813867212074664	0.024381778170031353	0.02572997893113593	0.02316444490784308	0.022638687998169114
NW_023496800.1	25589241	38	0.021192376139200796	0.0239281160356667	0.023502444939985132	0.025344691501994195	0.025564366546185307	0.02232627607036964	0.022578433605810716	0.02368380016884713	0.02331583023575176	0.026525777551324917	0.025834737233725313	0.025380135591162565	0.023479580739437768	0.024071680521062865	0.028601777552741292	0.023534259052399184	0.01998494303882949	0.022548298946114306	0.0204193709021383	0.02355134263775253	0.022250187660014808	0.022736981821836567	0.024407623382557867	0.023877684359622776	0.02582655220624659	0.024530126779283748	0.02605041482455404	0.02358796315465549	0.022675339679670423
NW_023496800.1	25589241	39	0.018681738813643368	0.020370885090577547	0.02003983068149098	0.021969510182270006	0.02204768272895231	0.01906171703102587	0.01940955244612388	0.02021131830722839	0.020196359211880874	0.022610589461601042	0.021852401792138144	0.02161838465512698	0.020093265610016776	0.020490845563802478	0.02555594557764621	0.019682247075930026	0.016900479659633497	0.019096822753190308	0.01731970430435176	0.020165254976355865	0.01949741183084577	0.019542961940511486	0.021204927412564627	0.020623721648681273	0.021786596094847108	0.021226840322431915	0.022144493132115913	0.020083243902414265	0.01922371463048649
NW_023496800.1	25589241	40	0.021971671781017114	0.023730765324101157	0.023407870040987554	0.02531610891193207	0.025535402621508368	0.022526408496562525	0.022684286431029117	0.02362492734776997	0.023123520551934618	0.02604053404056278	0.02563394835089955	0.025419714552071454	0.023470579809398637	0.023276435873188756	0.02780915087285484	0.022440585364638933	0.020606510074144584	0.022718547340061897	0.01934799715630156	0.02339569842291596	0.023305879047081198	0.022833621710814402	0.024608277081008212	0.02398862996420363	0.025579662930526045	0.024604155830537752	0.025759143473878268	0.023670823620193307	0.022649037335786
NW_023496800.1	25589241	41	0.02063932799905107	0.02222880617339326	0.022050055779099905	0.023763226056619277	0.02403947097633493	0.021312629496547227	0.021218186668461234	0.02195559591844968	0.021838416508151864	0.024779866903042007	0.023897914037772843	0.02363727651692856	0.021574403897181762	0.021661956331577248	0.02721958339835451	0.020643968034273586	0.019719089517882264	0.021045108959234043	0.017292271260575226	0.0216148897013173	0.022132494390859	0.021528181590188288	0.02268937993066153	0.02241958759273807	0.023945881885253536	0.02291964562633783	0.024166957710700678	0.022284557774654688	0.02140987221739245
NW_023496800.1	25589241	42	0.02092304457044185	0.022693028110726553	0.022378943381327905	0.024678903637073136	0.024910360308037113	0.021520236177330575	0.021409468493994055	0.022352526933903077	0.02219944192647617	0.025584930034394465	0.024636510943520592	0.02463428041983992	0.02251357528620345	0.022736875734788334	0.029300814404894397	0.022101521408740298	0.020232678384142923	0.02195842108254052	0.01743724879845088	0.022424999512313942	0.022371175380242928	0.02169760928672927	0.02364102189069542	0.023088225168117846	0.024992135472297734	0.023308645834005486	0.025208578728460294	0.022361218507938752	0.02170162428599754
NW_023496800.1	25589241	43	0.01952403939917975	0.020833879634577165	0.02075728285787913	0.022495510800159157	0.02242812691692819	0.019936893603641148	0.01992152887719467	0.02069216077758982	0.020375004304779457	0.023188786743743865	0.022436737817093284	0.022206363398758693	0.020629141853727564	0.020776458242775117	0.025363804948584513	0.019976958580679733	0.018039491070071172	0.01992793363218749	0.01605386705850281	0.020557897124243323	0.020520026097331934	0.020109444249091477	0.021368657365534872	0.02107936965752929	0.022440164890594475	0.021751525806438268	0.02279284712493347	0.020738269567612072	0.020147328056550836
NW_023496800.1	25589241	44	0.023752669449092146	0.025744985751651833	0.026005306904245847	0.027654980922102054	0.02759714744143768	0.025057188377815162	0.02481824864627678	0.025733943379395403	0.02571088296309521	0.02844197964415667	0.027397226582177366	0.027386552852811455	0.025127469873347845	0.02567051149338172	0.03052885926070932	0.024515840250883218	0.021692191513152742	0.024193522749937742	0.020169346669118935	0.024834339282628775	0.024882975840587084	0.024983136424789176	0.025884663057201666	0.02552628322519479	0.027852950548505215	0.027043478593613727	0.02785077280473154	0.025704047937299718	0.025326231153754635
NW_023496800.1	25589241	45	0.02119842452495099	0.02301689694244664	0.02304082679723166	0.024342614488893032	0.024678557662102824	0.022280662166559183	0.02213231412078875	0.022708554680316174	0.02271199577832629	0.025126420437779518	0.024632350800199456	0.02450217900248781	0.022238789678315277	0.022633110803031042	0.027262905113847005	0.02203764231953757	0.02003874278713561	0.022011907772512076	0.017663250368623047	0.022227200065155838	0.02228264217360379	0.022506583974096172	0.022881329001485852	0.02312293105836759	0.02456042829147898	0.023558925744270785	0.02493011908110326	0.02321411327203469	0.022709944000339252
NW_023496800.1	25589241	46	0.021162354695506123	0.022943189541760948	0.023014946134063047	0.024272305405362536	0.02420098783584466	0.022419579528084894	0.022218266582789768	0.02261142426352482	0.02280363892783197	0.025249409246882886	0.024348160091508017	0.024086609345968523	0.0219408398284166	0.02299973969705288	0.027856025390386136	0.022192812885541553	0.020287987161979635	0.021293343239411556	0.018221754051099288	0.022239596034537196	0.021931340024229206	0.022468922984637908	0.022961652299237988	0.022915823063308197	0.0244395337289829	0.023658546289665787	0.024674111494374436	0.02336276542383193	0.022641235538753638
NW_023496800.1	25589241	47	0.024885870983379355	0.0264705639236886	0.026624408045460117	0.028609240175999834	0.02840214625001443	0.025761086187892385	0.025888906394628385	0.026525001774320833	0.02623630806547607	0.029263603115132427	0.02869699118896226	0.028348603680486827	0.025365363952780644	0.027095710280353333	0.030933588002769498	0.025760411667655025	0.02537392875706563	0.02492400625811404	0.022678823177095273	0.026028853523593604	0.025941625170965335	0.025996482629762393	0.02659593349882407	0.026560362265443126	0.028751880449174483	0.02732655612050176	0.028665925175410896	0.026916755837135414	0.026056012487343103
NW_023496800.1	25589241	48	0.02256672202533196	0.02463814942401933	0.02465749156144786	0.026432138991608917	0.026445869983210205	0.024008331832152358	0.023749059225259505	0.02437502087158189	0.024389248399092726	0.027097259399101528	0.026328800696850344	0.026364616754803005	0.023652704126861775	0.024715263633663373	0.02904612060643871	0.023065220305840357	0.02314333659960394	0.023537758019841475	0.018312740271438276	0.023959362820240877	0.024109605435774163	0.023907288157744483	0.024851059144929424	0.02470740889144025	0.026436536322857352	0.024755089644739502	0.026748571479858197	0.024958847757966585	0.0242105780450961
